word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
aera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039800995,0,0,0,0,0,0,0,0,0
egulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
determining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
aeronautical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
anding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
parking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
threshold,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assengers,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monopolistic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023529412,0,0,0,0,0,0,0,0
accident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
aaib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
ttached,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
fatal,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
separating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
unction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
conflicts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017746229,0,0
aai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141988,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
irports,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
navigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
cns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
djoining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
pawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
hans,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
enture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
ffshore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
rigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
hilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
actively,0,0,0.00050607287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
attempting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
uran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
igrua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
lying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
raebareli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
rgnau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
niversity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
amethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
rcs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
ude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
desh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
aam,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nagrik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
inistry's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
widespread,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
airfares,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ompensating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141988,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
formulated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
north-east,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
thereby,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mproving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
realization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
waiving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099403579,0,0,0,0,0,0
erminal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
navigational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
tnlc,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freighters,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
digiyatra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
seamless,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
contactless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
passengers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
frt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
nabh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
nextgen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
expanding,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141988,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
times,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
billion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
greenfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010741139,0,0,0,0,0,0,0
sweeping,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
completing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
ears,0,0,0,0,0,0,0.0010845987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
ationalize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
rentals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
eliance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
servicing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
unmanned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
aerial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
moca's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
overhauls,0,0.0016420361,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
drone,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0.0039800995,0,0,0,0,0,0,0,0,0
liberalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
restrictive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035294118,0,0,0,0,0,0,0,0
uas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
numerous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
educed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
sky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
ncentivizing,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
icao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029850746,0,0,0,0,0,0,0,0,0
egulations,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recommended,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
sarps,0,0,0,0,0,0,0.0010845987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
basa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
slots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019900498,0,0,0,0,0,0,0,0,0
seat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
cape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
standardize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
ransactions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007160759,0,0,0,0,0,0,0
movable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
epossession,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
lessors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
irline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
bankrupt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
strongly,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onvention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
ratify,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fto,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088731145,0,0
dispersal,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rdg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
leasing,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aerodrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
fir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
wet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035803795,0,0,0,0,0,0,0
dry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
notam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
notice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011764706,0,0,0,0,0,0,0,0
airmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0,0,0,0
onventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
nchored,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
commitment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
bio-energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
arbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
financiers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
evaluators,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
enewable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
seci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
procurer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
onducting,0,0,0,0,0,0,0,0,0,0,0.00068212824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ireda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029469548,0,0,0
msme-led,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
nise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
gurugram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
niwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
ind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
nibe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
kapurthala,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
iomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
biogas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
biofuels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
muft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
bijli,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
rooftop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029469548,0,0,0
pmsuryaghar.gov.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
pm-kusum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
urja,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
utthaan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
mahabhiyan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
solarizing,0,0,0,0,0,0,0,0,0.0011160714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
solarization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
grid-connected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
feeder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099502488,0,0,0,0,0,0.00098231827,0,0,0
timeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
high-efficiency,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
modules,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029469548,0,0,0
polysilicon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
wafers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
nghm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
sight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
sub-component,0,0,0,0,0,0,0,0,0,0,0.0013642565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
electrolyser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093023256,0
cale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
hybrid,0,0,0,0,0,0,0,0,0,0,0,0.00067279659,0,0,0,0,0,0,0,0,0,0,0,0,0
auctioning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
off,0,0,0,0,0,0,0,0,0,0,0,0.00044853106,0,0,0,0,0,0,0,0,0,0,0,0,0
coasts,0,0,0,0,0,0,0.0010845987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bioenergy,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
briquettes/pellets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
itchens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
gec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
intra-state,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
partly,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evacuate,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
resource-rich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
rpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019646365,0,0,0
almm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029469548,0,0,0
barrier,0,0,0,0,0,0,0.0010845987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
government-subsidized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
surya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
electrolysers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
floating,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
gigawatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
megawatt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
wafer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
waste-to-energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098231827,0,0,0
pris—gram,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
panchayats—as,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
self-government,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
localisation,0,0,0,0,0,0,0,0,0,0,0,0,0.0010141988,0,0,0,0,0,0,0,0,0,0,0,0
lsdgs,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
categorized,0,0.0016420361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
themes,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sufficient,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
socially,0,0,0,0,0,0.0011574074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
best,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boundary,0,0,0,0,0,0.0023148148,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rror,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sarpanches,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhawans,0.0006684492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bhawan,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
onitors,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devolution,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0.0029469548,0,0,0
nirdpr,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
think-tank,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disengagement,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secs,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strengthening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084674005,0,0,0,0,0,0,0,0,0,0
democratic,0,0,0,0,0,0.0034722222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocesses,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mojs,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0
e-gram,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uditing,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svamitva,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
improvised,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abadi,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e-panchayat,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
high-volume,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
work-based,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
udgeting,0,0,0,0,0,0,0,0,0,0,0,0.00022426553,0,0,0,0,0,0,0,0,0,0,0,0,0
pfms,0,0,0,0,0,0,0,0,0,0.0029585799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
auditonline,0,0,0,0,0,0,0,0,0,0.0019723866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccounts,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manchitra,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gis-based,0,0,0,0,0,0,0,0,0,0.00098619329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
isualize,0,0,0.00025303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
